Country Name,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Europe & Central Asia (excluding high income),CO2 emissions (metric tons per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.67480426683269,8.85760398708613,7.74588512485283,7.50223101275995,7.32734887828411,6.85127351783028,6.74342806437189,6.7707281402524,6.86544426377662,6.87098468468965,6.91852602658838,7.22090286153514,7.29719838723637,7.33789916770868,7.60908353631334,7.70469048460802,7.82422254031598,7.08819463572168,7.55824556726223,7.88604745516617,8.00071165715014,7.73393729357247,7.42107333360326
Europe & Central Asia,CO2 emissions (metric tons per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.99595616541678,8.53193397998853,7.97556361044735,7.9136893813439,7.95587086863179,7.64827011380024,7.61911737576741,7.55660357963788,7.6069768469593,7.69446595135125,7.66608806544337,7.86733888977779,7.89425467718263,7.87285743333602,8.00433760710004,7.94063534383417,7.89477649772152,7.22006647293548,7.5440211538902,7.50097330996562,7.4738397231351,7.2895150635946,6.9159390223169
Ecuador,CO2 emissions (metric tons per capita),0.38819468684538,0.352251265036888,0.325586100476982,0.363070334003774,0.421133978319756,0.434251904613617,0.448236866835006,0.466288382111406,0.544401767613741,0.609573585495186,0.705683088343843,0.676180783805406,0.714649268615212,0.795505652968634,0.895286832233864,1.05275727467404,1.12849810379746,1.01362767622408,1.37494007467075,1.56307726855558,1.68267730905251,2.03621524797588,2.29367456429991,2.26748192436653,2.40376438548614,2.14330458634459,1.64398867298418,1.58735586556274,1.77043002778205,2.02839998919121,1.64480222431305,1.57535186285954,2.07917355231539,2.20826913115454,1.21807992344041,1.99400578112795,2.06706308903892,1.53627099033657,1.84124842428738,1.72767684593817,1.63381034944618,1.78996237378788,1.89830216004684,2.01703571320117,2.13632525050035,2.18892564050506,2.05267101318237,2.23048332546081,2.33000964037673,2.44128718655969,2.42893190426802,2.53280893063795,2.4647935628187,2.61003519725705,2.75326636341217
"Egypt, Arab Rep.",CO2 emissions (metric tons per capita),0.602793147451419,0.624427099714148,0.661467973256931,0.746574073018948,0.860935321872668,0.908284625825197,0.850377365738725,0.613826083999787,0.696557018328167,0.584380493460861,0.628345953870692,0.652672002165842,0.706632688744616,0.64491559293044,0.692786858309077,0.806757955858006,0.87501471866611,0.93889977405919,0.952470163100181,1.01609913163645,1.0445799531613,1.14816451030203,1.24119481337612,1.22177652739071,1.33084449211633,1.29799955061775,1.47354366162491,1.43889249630229,1.39574583131754,1.31744771753511,1.35288643921583,1.37076952924785,1.38518493606965,1.55570214342,1.39637666442691,1.53565174363655,1.60421375370747,1.66741229733526,1.84656518540733,1.85724605447059,2.05321770924242,1.78826768951786,1.77930314737308,2.03173664517542,2.0346164249717,2.2139825780744,2.32311769766975,2.41706996432642,2.49367356471682,2.54803689780555,2.44940070070245,2.56909184690507,2.51171532929487,2.41403693290307,2.23273200470305
Euro area,CO2 emissions (metric tons per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.46909763025605,8.21256248264073,8.00936930873909,7.94637961023082,8.09617369550567,8.28378977476047,8.15963960570653,8.29043000594229,8.17677632176203,8.20701362314346,8.37806166101098,8.33592945970753,8.41274612244423,8.44427502469197,8.35167154761359,8.31724483924859,8.13103615680089,7.9052039396637,7.28491748396779,7.42563414691982,7.1614699261963,6.9970969706692,6.84446208909459,6.47492085436996
Eritrea,CO2 emissions (metric tons per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.390101107540017,0.424224510961237,0.460782421200621,0.394232998766843,0.267575434003858,0.276982933353595,0.265537319578994,0.265599089072321,0.243869752339526,0.27915168669571,0.283134477019108,0.271133872179134,0.192258939999075,0.193351923687885,0.135292490904502,0.164549091002333,0.161927306505259,0.184834839880372,,,
Spain,CO2 emissions (metric tons per capita),1.60659271055656,1.74622171978822,1.93578153318373,1.87950931235422,2.03772525684378,2.22561019346008,2.40773570917425,2.64722755876329,2.93409753966508,2.89710186766242,3.4579698591709,3.75994979034019,4.19096686615824,4.44046295534415,4.89498864045474,5.07985214456106,5.49129460300474,5.35894297593551,5.43859432352152,5.47831588706293,5.73477895392154,5.48982234022203,5.52588710812812,5.36703618731502,5.19048253755169,5.23099848524203,4.93636135990336,4.93419319699474,5.1341107689725,5.83788286134633,5.62419000722509,5.79048400600559,5.97383622142116,5.5702888032401,5.90163879296595,6.08224226885224,5.84874421193641,6.29280273359804,6.50220349994825,6.99126468685681,7.25782434589112,7.29074832831551,7.59128078166889,7.61116644458348,7.90805068135971,8.09705804769438,7.88419571010583,7.92089071606499,7.16553160668603,6.21697337783496,5.81641636625128,5.78801845772827,5.66093880333453,5.08439835268284,5.03382448723757
Estonia,CO2 emissions (metric tons per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5760512585359,13.0567394493644,13.0205461281054,12.1958174455011,12.9625217399904,12.9383302311125,11.7669410946531,10.9041132347991,10.6362516419289,11.2167089902494,10.7935041867546,12.4933538578265,12.6839903122821,12.3670151870237,12.0099620584938,13.9548840886714,13.0818344314893,10.9143201837372,13.5996890666366,14.0167329722872,13.3240003749917,15.0937179674916,14.848819173174
Ethiopia,CO2 emissions (metric tons per capita),0.015892175611719,0.015042482770314,0.01705479375071,0.017719866394548,0.016683880516237,0.025801617086623,0.032177901960622,0.040883774860796,0.064100801688218,0.060337126463812,0.058202094613363,0.063313535605737,0.046718329079742,0.056475983145352,0.054553805500784,0.037157718703809,0.035531927847825,0.031234310429665,0.040344949141597,0.053589038836604,0.051861417565542,0.051869597956099,0.040044818729151,0.048357936310391,0.04228179219628,0.044651153797779,0.052778063262294,0.059580286573745,0.059727659925487,0.061100422090547,0.063020997073058,0.060168108550925,0.05768954070394,0.056832908013398,0.040603415690307,0.044931235690536,0.048574873143645,0.050264786277735,0.051507650478523,0.049069616929503,0.053600098235096,0.063861001288112,0.064460738702529,0.069101837945499,0.071325206168872,0.067051465001367,0.070126419676102,0.074545132983287,0.079340288424818,0.077785188625565,0.075147589061082,0.085715279090475,0.092340393605653,0.111487261964663,0.118240576234369
European Union,CO2 emissions (metric tons per capita),5.76486650093747,5.92527867800128,6.21263770470117,6.57753846814639,6.79388640662043,6.9656988185562,7.11900705316993,7.22694737305715,7.59402128336986,8.00757600939523,8.49221335999204,8.65821341677556,8.94579646733766,9.34782151481711,9.1620027885579,8.94375917530519,9.48479882078132,9.41066105735419,9.68049517997064,10.0533321818593,9.73311406496013,9.15555898564814,8.92868301945621,8.77999991085951,8.70196081568577,8.90443470064756,8.85915536724774,9.00222950306398,8.85621940034815,9.0796493224087,8.58397994841861,8.5829957087067,8.31201369129148,8.17075979072005,8.0390459377671,8.15298042827113,8.36161808879361,8.15676242730619,8.15623894387973,7.99201737375889,8.01273159131426,8.17499449572438,8.10602331893013,8.22475707587311,8.21033129365803,8.14492758932509,8.17878696867718,8.01017160651855,7.80432733400377,7.15740956963185,7.35630488154049,7.07946087828886,6.91780245749289,6.75382531002702,6.37914904858669
Fragile and conflict affected situations,CO2 emissions (metric tons per capita),0.282425584409771,0.284721884830767,0.293412866941874,0.290102709881867,0.298719051078049,0.387259102617031,0.472222428646153,0.508245423078633,0.679817642880147,0.706224039132299,0.68083336591476,0.665598612389245,0.603713750645903,0.619755083810825,0.593566664565116,0.591911065305977,0.730316899376605,0.69401396470194,0.677453159813009,0.795406012595529,0.739411656115533,0.68448711076231,0.67084876967666,0.724074495016342,0.733464845051628,0.760547939908686,0.777323790942583,0.810896956252664,0.891339289275467,0.885004072181218,0.744641197381305,0.750467090307441,0.768739451440533,0.775526532994489,0.817033351416794,0.804822367544452,0.774247117276275,0.767403421876338,0.786706736172022,0.783890210333744,0.768791924618489,0.793021704669155,0.753438743892821,0.804077308490761,0.863407996650196,0.850065894405521,0.803375616841972,0.724136592810282,0.806595360902784,0.826807109380985,0.849298919866558,0.832929404841937,0.849363138829188,0.888268724114665,0.89593092409744
Finland,CO2 emissions (metric tons per capita),3.4098467277432,3.34887721488768,3.74256736643435,4.27963090737334,5.02418994390072,5.54983706317549,6.44405024461516,6.21338658857288,7.20089013889426,8.204342329931,8.76964388174735,8.79913224362571,9.51830728004247,10.5842903284362,9.95206770002989,9.78501774404428,10.8512429152813,10.5972997542469,10.9233904566159,11.4034573078207,12.1866725528739,10.7314031938573,8.92566418469036,8.56224665538254,8.6555809400748,10.131326182539,10.8433328846555,11.6899438639304,10.549939846125,10.5924355774377,10.3771689611267,10.7104772086307,9.41552108769709,9.94837506441891,11.2460279230939,10.3201433496679,11.9586361634423,11.6605782092227,11.0582844894866,10.7295164006246,10.1284741400511,10.996742102171,11.8606758299719,13.2610969393138,12.8326749770283,10.4164380522202,12.5706384483281,12.0984818632864,10.6371591894379,9.95519427234709,11.5752816522205,10.5444747406961,9.07543335566445,8.68178012315563,8.66072124349448
Fiji,CO2 emissions (metric tons per capita),0.493927279843245,0.414198684342994,0.547878054853972,0.554723545873988,0.944133954215145,0.742934857576385,0.677357872729868,0.728919773515772,0.793754760091394,0.848935852965643,1.00029199211621,1.03463842674015,1.06731584027824,1.13820745012975,1.18684682932006,1.08109936076417,0.823824752321902,1.28097630604249,1.16740703301536,1.35097050282745,1.25252673117091,1.66164378722038,1.25657359190758,1.04313366798104,0.832358529757324,0.814001615679112,0.841945677871643,0.660461662300165,0.765934461151149,0.870451590821895,1.11735406060889,0.912510317500248,1.0048343181516,0.995724293773337,0.977088827325698,0.983636070541961,1.04719870063974,0.999162394542445,0.962398629269006,0.973254471333977,1.03995531475723,1.29753478514605,1.09300625446945,1.28512785573893,1.65446775731788,1.33450299657743,1.47057388237284,1.38577596000909,1.05842119520536,0.927879180494754,1.42019706496026,1.26133564344854,1.22506181587827,1.33020720695742,1.35007092133099
France,CO2 emissions (metric tons per capita),5.81743768117782,5.95275183437244,6.23540868291969,6.87529321962543,7.01399312764755,7.06275079776341,6.89914079922731,7.32651893144202,7.51593183989498,8.01484064686913,8.44942941896354,8.8299125311702,9.1058999372229,9.70910781504057,9.31238237451311,8.28681204026078,9.32501084193584,8.82830300055618,9.24925695054644,9.63552810619086,9.1615291578132,8.20310730435212,7.84102800389232,7.54328769734704,7.19488176879745,7.0758495818246,6.76799974613927,6.58768652688968,6.4589021780636,6.74228076693955,6.45122327633513,6.67168905043982,6.21725902456699,6.089252756977,5.69923150922093,5.86411829088622,6.2809536074279,5.86281159941513,6.27126746876298,6.09815783725656,5.94666546275395,6.1530605991809,6.06866447158945,6.11599810786062,6.12007856802886,6.09959885469542,5.90626638550961,5.76638534996401,5.69050185705677,5.43835706284818,5.42898086189895,5.07791110203759,5.07506234140888,5.06217196411801,4.57318159541951
Faroe Islands,CO2 emissions (metric tons per capita),1.6949877220858,3.24087695290227,3.30323161806103,3.46626261502961,3.32393012140856,3.68222650419301,3.73802242609582,4.4737302744994,4.80930647361242,5.51428571428571,6.58027634648414,6.59833240407522,5.87822166562304,6.26496149751158,7.36093023255814,8.43519213540279,7.91021523416902,9.66053543456591,9.3963750058771,11.188210359605,9.73083046819115,10.063807890223,10.3921057404552,10.9627540010789,11.109398320376,11.406287227002,10.7245623990571,10.7599300955792,11.2758488148623,12.2839757452402,15.0483986969582,14.1637096774194,13.8868824750209,12.6021916742316,12.554932833217,12.5381260273973,13.1839964923819,12.8916717617259,13.5237330787921,13.582651391162,14.7511714988766,16.2294614549865,15.3720068596109,15.4621352673301,15.7157142857143,15.1376513976782,14.19473970539,14.4149712493466,13.1895441237976,12.0423150937082,13.1911992303509,11.8851807707588,12.340091549443,14.1651006431137,12.462906588824
"Micronesia, Fed. Sts.",CO2 emissions (metric tons per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.976526053122134,0.952788336621277,0.96836744317646,0.98897041728278,0.981739459569243,1.01410398230089,1.0844299866923,1.02068082500626,1.16085361538891,1.57392253645974,1.33619545921704,1.33780787831732,1.34127080890973,1.14022557453665,1.14842793558,1.33416950710429,1.13328761963629,1.56686574411265,1.1046146670424,1.16975350410826,1.29828909344918,1.35012178313162,1.39927963814381
Gabon,CO2 emissions (metric tons per capita),0.263534879264086,0.326246196611698,0.172130329932113,0.141697901773639,0.36328027510264,0.40564083238182,0.70219034011401,1.82668632762937,3.46759084144328,2.48213784913251,3.53437386520599,4.73781286785334,4.47806291932046,8.52996050857253,8.59062264668164,8.29064021150948,8.63244894935304,9.33756349306105,10.9255964292991,9.52980863107163,9.13306798030642,8.82901344978353,8.58271831188721,7.03878269675446,7.44681815641244,7.63895525130938,5.84529932427345,4.60333094166504,4.82419983327193,6.24855393082902,4.73877394974976,4.64865549000136,4.91942779571485,4.84646885056779,4.15169377302543,4.26204345654069,4.28987155814925,4.20246763009731,4.25600545612579,4.00936489826963,3.82115992054447,3.81565306283053,3.54940290224052,3.51711159412494,3.46169545610672,3.51523822605316,2.91790383120116,2.79648982225014,2.7480645883546,2.70888976422117,2.96224709692514,2.95164946709525,2.91736669863438,2.9060394447988,2.75638178150547
United Kingdom,CO2 emissions (metric tons per capita),11.1507591603053,11.1541389204545,11.1429283943662,11.2548534575955,11.2658388888889,11.4561595126228,11.3189607765995,10.7841045544886,10.9934882280386,11.3426704063274,11.7323972998343,11.8230362899475,11.5623541783507,11.7455269442877,10.9835928609891,10.7360536444124,10.6545420185253,10.7618685096132,10.7672949904499,11.4653910395961,10.2867570419519,9.95529664777447,9.74046165830407,9.68779840493774,9.38170290874819,9.90013978359926,10.0346393903213,10.0677466746359,10.0207439610864,10.1919306282382,9.71088167805014,9.87080903253514,9.66092999836993,9.45469582828167,9.44839989530939,9.27484623579539,9.48023105904642,9.04272085267005,9.09440391350297,9.0476360690091,9.19954923303155,9.23317498728384,8.90412310805173,9.05327783893049,8.98914012749737,8.98293853602857,8.89871022018899,8.61716368111307,8.42442398307829,7.57462213135116,7.85783648614987,7.07929762567232,7.35589827677421,7.14584435876957,6.49744049045117
Georgia,CO2 emissions (metric tons per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14669005847953,2.0264783856977,1.25795231505874,0.494421092542664,0.905381905599641,1.02003649268388,1.16915892541416,1.04527166414253,1.11256641005648,0.939044777353774,0.851651432758202,0.954857055228386,1.10084510126447,1.29861223753475,1.58479615353988,1.66338191338282,1.34256761620071,1.63622140095254,1.6675686845653,2.12223697909803,2.26380242400253,2.1137931090135,2.41646049619644
Ghana,CO2 emissions (metric tons per capita),0.220509763791157,0.196514460898662,0.202743619847989,0.236090768968603,0.219304424283857,0.220319264632101,0.181470373278707,0.183963142842634,0.211953346463553,0.198413617816401,0.30056362003527,0.255820748884127,0.262620141585292,0.260726855142583,0.301285841242436,0.275044848029421,0.238734053228867,0.288902589324639,0.280471841062274,0.246043289440733,0.231506796781076,0.268523034617818,0.260653946711361,0.303816530000436,0.208095981995315,0.260174412351187,0.231470925162233,0.242445905300767,0.247410669588577,0.232997176280758,0.258395412202723,0.258735848224088,0.254409794819456,0.282308706931528,0.299131416304898,0.310144311847551,0.321289121555132,0.355459117308993,0.348778536283071,0.348136137525336,0.326207374545461,0.350238103818569,0.366584428101002,0.367755038132222,0.345456770283151,0.320563087856312,0.418167076313097,0.42795606643562,0.387804781269594,0.318896741293471,0.401777969225435,0.387243552096664,0.456885977004013,0.549478567097377,0.531371737898168
Gibraltar,CO2 emissions (metric tons per capita),2.03548249359522,2.15588124133876,2.26236992555423,2.21001245530154,2.15883668903803,1.82836650941587,2.06529493485525,2.29415228351673,2.38417915838902,2.34346375062132,2.43560791442355,2.78128663035234,2.49812657537979,2.84455311973019,2.57669142742421,2.92706289287258,2.55159045725646,2.54703314149633,2.30461100820323,3.03871523749544,2.92725760851488,1.71687512540967,0.741032636152369,1.24380978224001,1.12703616432743,1.50936406668039,1.38643706606173,1.6373347071956,2.38941664666141,2.38712440470072,4.90661131505815,6.82303080421749,8.1375866851595,8.31229293809939,9.87200195790504,9.58542450857382,9.74626350488419,9.97551686615887,10.2857715297025,10.4500311179534,10.7377481738907,10.907474210493,10.8518160862252,10.9260943019505,11.6932397959184,12.0323609982239,12.5097405512164,12.3630098159143,12.6753478947525,13.7655891553702,13.8665773410749,13.4190467690111,13.7324496225406,14.5844117297875,15.6574647887324
Guinea,CO2 emissions (metric tons per capita),0.117540056814767,0.173436015388232,0.182769756791564,0.18971255986294,0.187476645620512,0.183267770645013,0.185709121717905,0.184231473162122,0.186408608902694,0.183143514664839,0.19064917122085,0.192769161442758,0.194010582365738,0.184302778037237,0.189814038331566,0.187789674495819,0.19464068807929,0.194881393478375,0.191835361527874,0.197822684602911,0.197974724080276,0.199229634947899,0.193567092278596,0.183510748357455,0.18381946251494,0.181650727822499,0.177180660594044,0.171298251468716,0.171627647770509,0.16945265282794,0.158172738840508,0.15711852857387,0.157795861190779,0.157905290375786,0.176588972698654,0.17755853981464,0.182765788175485,0.185214710114427,0.191262165934912,0.196216937027041,0.199353212640142,0.204325347469034,0.210126770395876,0.214915002045563,0.217742097212523,0.200466519810296,0.203297045101089,0.206886476611766,0.224791637402257,0.227060669263962,0.2554479043533,0.266742837247952,0.242354578644125,0.211075838098709,0.219671872697791
"Gambia, The",CO2 emissions (metric tons per capita),0.050226409202103,0.059074494220623,0.067568848152379,0.075678269326516,0.074078750337743,0.072388275152433,0.079433808769658,0.07735761047655,0.083606359281628,0.105647255932699,0.102648521780323,0.115045302813543,0.134042475417626,0.122851928928408,0.11913785162379,0.183357130555077,0.177497512571598,0.197096870952585,0.233591937452224,0.237820379786241,0.247441333488166,0.239790200112838,0.237936745055765,0.230431634435353,0.237495418179012,0.228039116841121,0.203941871738122,0.216219045682249,0.209916148030097,0.196238675891594,0.184195572801391,0.181009254809993,0.174878220881287,0.176287773527565,0.170914777026755,0.175458432093569,0.170105258094084,0.164942700116449,0.171780716809692,0.180890322307857,0.186452485878836,0.186036200971418,0.20629569574317,0.199798610272945,0.196027201647548,0.190031877108919,0.193552400491377,0.214673555109986,0.217074087557754,0.219141873228373,0.241304352675335,0.242066242566203,0.238690485251791,0.220351161652606,0.253640981758284
Guinea-Bissau,CO2 emissions (metric tons per capita),0.029758040432632,0.04710635380186,0.064140706617924,0.075071140499928,0.09141617794619,0.10158051062651,0.100161761715585,0.071231865542401,0.091616796388177,0.084736289494474,0.098835502078903,0.102093089297348,0.090107750882907,0.147432297871941,0.135514746447681,0.148405525405717,0.123753116802372,0.133045325026531,0.132975540768408,0.141998590469405,0.187647839197009,0.180161147685959,0.176471023747386,0.172261857584916,0.189536648513526,0.197610997026932,0.205429109870681,0.212928127403441,0.231878419583193,0.242213694838486,0.176720898303121,0.176453251156365,0.176099377664527,0.175719722490304,0.171942315158495,0.168388048351753,0.165056313595293,0.178086727711014,0.149301221184524,0.165105667933306,0.122100955547361,0.122521607750268,0.122773830506205,0.151445681268288,0.153548708328638,0.158139085305555,0.157052833916844,0.163665577315038,0.157127889554203,0.158153971808472,0.156544828940516,0.157191765265143,0.157648791666433,0.155734208924943,0.160335468516147
Equatorial Guinea,CO2 emissions (metric tons per capita),0.086169825286978,0.085018412541394,0.083906963263532,0.0965,0.094853261793377,0.106174448063699,0.090541293658688,0.087970800918469,0.097978377692351,0.14475,0.120632142692659,0.220869611773288,0.303998949917271,0.105659724973527,0.19316629730106,0.243702111024238,0.25140545728781,0.257433224863311,0.290694181359991,0.257620464501198,0.234754670326373,0.263539531118794,0.25766784948881,0.20226407013491,0.243322314448412,0.18745420569241,0.218615099871824,0.258521963230552,0.269249368925033,0.288583935861492,0.157461568556352,0.330396231515087,0.352544123631128,0.214010120245462,0.068885697706941,0.258360039293996,0.220367042548943,0.540008574730642,0.295465288670205,0.800503635457311,0.75011918882314,4.89965899700158,7.56364978492794,8.76345199398833,7.2782596809536,6.28669108180405,6.06261727274581,5.83730301197415,5.23102550996701,5.12469512499459,4.95856148378776,6.20918921055112,4.9607347232472,4.79661245265526,4.76396715246517
Greece,CO2 emissions (metric tons per capita),1.12892048165296,1.1697826281101,1.20320119011869,1.44567489718001,1.55376444595214,1.99125355702521,2.16520985120015,2.24941398567126,2.55366995909397,2.90383384301686,2.74832971408672,3.14959592509871,3.55205212772995,4.17251216977863,4.04138251390144,4.29709731045269,4.67028008902772,5.04915346535132,5.09882428969203,5.37207896979742,5.33364255450218,5.21329215209649,5.32696641804347,5.64092140384723,5.76556187821481,6.1001622660882,5.93248834955168,6.34683266345652,6.77393266482567,7.35253726201244,7.28452164170849,7.17663981537854,7.26025772903919,7.23800623589026,7.41079235630208,7.45887964319396,7.56365413618882,7.85250691311411,8.18536787758865,8.05045281887672,8.47843382003456,8.63601427417748,8.59197018681489,8.76074512699864,8.86796719458015,8.98083944811261,8.82779621939824,8.89229344181771,8.66282428137396,8.27789234499236,7.54018386811447,7.18976291454789,7.24700735925025,6.33661458954141,6.18033726778447
Grenada,CO2 emissions (metric tons per capita),0.244651514477605,0.200762096641738,0.277550711474417,0.15702311241476,0.233757955016308,0.232490806881102,0.309014683885647,0.385918753946538,0.4249265224857,0.503240858035639,0.465774014289495,0.505948779995967,0.507230030963047,0.587227364442879,0.393492933867004,0.515395593227669,0.521136922656464,0.528345173839316,0.576177596211041,0.538047404063205,0.535436696917962,0.647543788007549,0.669433646184575,0.64923608869078,0.633031063090874,0.623726812478739,0.658801688774441,0.737559837483406,0.971687729311048,1.05934546655111,1.10393331326364,1.14047273481236,1.20767766170946,1.23191489361702,1.43945768580401,1.49915244097001,1.52487599132682,1.66079533706814,1.7252918516776,1.89736605748204,1.85430746939212,1.88235237145154,1.9815118590424,2.08021729724533,1.96797224644695,2.06717879630426,2.20160483356046,2.26594733339671,2.39932294037324,2.39177041091229,2.45081095328194,2.36921794823776,2.52552910299127,2.81372839049644,2.22238342730161
Greenland,CO2 emissions (metric tons per capita),6.88267692307692,8.70504451038576,7.54354285714286,9.06675824175824,8.38728723404255,8.79331632653061,9.59758024691358,9.97704057279236,12.5049769585253,9.06541202672606,8.21913793103448,9.94440677966102,11.4641200828157,11.3751836734694,11.2602828282828,10.2025403225806,4.42696177062374,14.6234615384615,7.97497967479675,11.5333064516129,11.2493625498008,10.3538823529412,10.0397475728155,6.96800383877159,10.7852941176471,9.58107142857143,6.10024299065421,4.33804066543438,9.97049270072993,8.55412296564195,9.95893884892086,9.84473873873874,8.68674502712477,9.03463768115942,9.05187387387388,9.00320788530466,9.24949910554562,9.29846428571429,9.41262032085561,9.60871657754011,9.46112099644128,9.56608695652174,9.52231977247434,9.36695146657271,10.2449965735974,10.6915254237288,11.0447916299715,11.2820793917426,11.7181508308479,10.2217388988513,11.6637729549249,12.4403410089647,10.005016722408,9.80325053555937,8.98918198774314
Guatemala,CO2 emissions (metric tons per capita),0.31960813603857,0.324742057630479,0.309673362753735,0.331150405504503,0.374409898235719,0.405878494762323,0.347450995411471,0.384421102238127,0.403178317705632,0.417321195159758,0.408981513367979,0.422494671722764,0.456093990019805,0.481161858488696,0.489619151126381,0.547736397932894,0.501772029214388,0.56369388528532,0.595485719016093,0.660521281229133,0.619267576023974,0.531400304935868,0.47377514739408,0.405135437246543,0.425382918617508,0.427665211175647,0.438461503822196,0.462242513926206,0.4665354831596,0.469189815108947,0.549031915907629,0.532846370503002,0.61981971756012,0.56930841603704,0.672311769898185,0.688410969161806,0.624790239656065,0.697858138875719,0.786197351578807,0.784138563262638,0.85106743835994,0.8911542240946,0.908877070137985,0.866258954257589,0.908087138121072,0.959869358862092,0.94405189034189,0.921545960180367,0.81605667055155,0.827851793446376,0.797292859116729,0.791841059113562,0.784030453458232,0.874202518738834,1.1510008356966
Guam,CO2 emissions (metric tons per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,CO2 emissions (metric tons per capita),1.15431631337888,1.25080522812817,1.11893746340417,0.989528972412962,1.01758107377184,1.65385937030196,1.77687988791927,1.95863855676601,1.93999673538868,1.9659372327505,2.24202123886775,2.10149449896593,2.16378741959255,2.47174195386866,2.10722277111651,2.44846555767248,2.32439156028171,2.49140373335572,2.67123778607369,1.9604472247486,2.29377570809828,2.30321516836972,1.79771928432274,1.6005946481665,1.81169579176981,1.84198407393226,1.3671273052642,1.72832854532588,1.87102055715197,1.5886062621968,1.52440371366417,1.49739010361678,1.39606226005274,1.38580297661985,1.82650323628007,1.92191028135102,1.99546264105311,2.09965829782181,2.19890206400293,2.24028844537759,2.15586000013392,2.14054234667998,2.12204664676841,2.10135369989385,2.18327372786921,1.92647451026116,1.72947826937481,2.09269445419398,2.08682314409019,2.09411703342704,2.29482304025961,2.36980803906238,2.64078718663911,2.54999901222861,2.63239277948073
High income,CO2 emissions (metric tons per capita),7.51566938504867,7.56715024523687,7.81770122537272,8.15271761957474,8.46323687689195,8.73367849075339,9.0177768690384,9.32530206331789,9.7342745342575,10.2480703427285,11.0332826171554,11.1376822928511,11.5796641333809,12.0755353709677,11.6732437380764,11.1911792900444,11.7062134884228,11.8558002431949,12.0640594939556,12.2844981915324,11.9290487610542,11.3534688775362,10.8442133490536,10.7405667682657,10.9554774237214,11.0046801820961,10.9663984368889,11.1906709981457,11.5191829844244,11.7302979886248,11.4025657851144,11.4496501496397,11.5093286316878,11.5859005203165,11.65241225348,11.6325420373092,11.8702464869223,11.8807137532806,11.804735287577,11.8990242712809,12.2145769481532,12.1008274777895,12.0965497870332,12.1971769989236,12.3195517698433,12.2489540788657,12.1762851978975,12.1480107268872,11.8978479601677,11.1905065263732,11.5052887456202,11.2555457725701,11.0796956766757,10.9988656373776,10.925831512793
"Hong Kong SAR, China",CO2 emissions (metric tons per capita),0.960982310797388,1.0648780025883,1.11501119448142,1.24237861381508,1.20538263995891,1.33617860418577,1.42340092013554,1.62723863758461,1.63162069056197,2.00817101891871,2.12202500631473,2.26439720169085,2.25163546415753,2.19158925877028,2.43919411576591,2.46981688183611,2.76851195219123,3.10483386783603,3.37513272629888,3.2223956833073,3.29103671663605,3.60587625882625,3.74257593313705,3.93174627228677,4.13988736360436,4.21797074887284,4.65161930275495,5.06631484633993,5.23894377709859,5.33714818332102,4.79162380576738,4.97901077885953,5.70548659598311,5.92524063718014,5.18328147264473,5.1120342424587,4.52541589620076,4.7314488465628,5.97539939178141,6.46588708090517,6.06746826706677,5.65317561026466,5.87722646461351,6.44182088310454,6.14851595783887,6.43926319497446,6.13332502078138,6.3215362260168,6.32072364827963,6.04470198485544,5.79112653398252,6.193079501103,6.07328764632662,6.26907896752984,6.39360052562418
Honduras,CO2 emissions (metric tons per capita),0.302190880943692,0.351585496914009,0.324912659633048,0.320926023501559,0.316834996456215,0.320430602532379,0.334081082390572,0.352480579468834,0.478293078489038,0.446294293146612,0.51158263069202,0.475719258946086,0.533106439615657,0.508861433976347,0.509432247692972,0.52913134467802,0.547036505600335,0.597162691163422,0.59276942941128,0.541826877516014,0.559279760996923,0.480500374513666,0.451032823271894,0.496656062212796,0.47835883760223,0.445402543842663,0.419060152566657,0.478738121981923,0.535503131906101,0.566649400108252,0.523190811944295,0.529344675813377,0.586616185016506,0.528187131424148,0.601368544736311,0.67957198913858,0.674125746045531,0.687824187079112,0.747500404314445,0.741178534006779,0.76524710818709,0.84615824376858,0.879009101253885,0.952572210732448,1.01154064841555,1.01274100966821,0.917915046019948,1.12425917440416,1.08664376631619,0.965926430308774,0.958912385617261,1.05590866571761,1.03974902007258,1.03026679143006,1.05764802292736
